id,text,sentimen,label
855,"Tuh bener saya tinggal di japan juga langkah* pemerintahannya kyk pak. jokowi saya udah 2 bln ngga keluar .  Sekedar belanja aja takut ,  trus di sini jg setiap rumah di wajibkan punya disinfeksi alkohol, sering* cuci tangan apalgi kalo abis dr luar. mencegah lebih baik trus ada yg minta lockdown*  Tp masih keluyuran sana* sini..  Duh duh please think about your selft and other.",positif,1
856,Mama..... mana bantuan gak pernah ada.... omong kosong,negatif,-1
857,"yang jelas pemerintah panik, ubah2 aturan tp tdk ada yg efektif.",negatif,-1
858,semoga bantuannya tepat sasaran ke masyarakat yang benar benar membutuhkan bantuan,positif,1
859,semoga para medis tetap sehat dan selamat dalam melakukan tugasnya yang sangat mulia,netral,0
860,"Kita lihat bukti dan lihat realita di lapangan aja,, 
Soal bantuan, sembako, dll.
Terkadang apa yang dijanjikan sama realita berbeda jauh",negatif,-1
861,"Saya gak dapat...
Mungkin kalo di cek dari pusat, langsung kelapangan mungkin lebih real...
Biar gk salah sasaran",negatif,-1
862,"Pemerintah Indo terlalu bodoh ambil sikap penyelesaian wabah ini dengan cara sendiri, pendekatannya lebih ke ekonomi dan politik. ",negatif,-1
863,"pemerintah Ga bakal mampu atasi covid ini, yakin karena kerjanya lambat dan gak tegas sama aturan",negatif,-1
864,lepas lah masker mu mati juga negara mu ekekek,negatif,-1
865,"pokoknya pengawasan hrus ktat ,jng pak jokowi instruksi bru ,jgn pcya aja, hrus trun ,ngecek sembunyi ,jdi tau",positif,1
866,Tabungan sudah menipis gara2 usaha sepi.....,netral,0
867,Bantuan bantuan sya mah gk pernah dapat bantuan apa,negatif,-1
868,Waspada dgn TERORIS COVID-19 di sekitar Anda.. dia agen menyebar senjata biologis virus.. dia menebar fitnah ttg COVID-19 sana sini sana sini.. dia kuras harta Anda.. dia akan membunuh Anda !!!!,positif,1
869,Saatnya APBN dikosongkan rakyat.. Bisa apa covid tanpa uang dan anggaran..,netral,0
870,Bantuan covid tidak  adil tidak merata seharusnya nya bantuan covid gan tebangpilih seperti hukum di negara kita. semua kena dampak nya tapi kenapa pemerintah  tidak ratakan .,negatif,-1
871,Alhamdulillah semenjak covid usaha saya bangkrut tpi ga dapat bantuan apa pun,negatif,-1
872,"Yang ngomong ga perlu lockdown karena saudara anaknya istri/ suaminya belom kena corona.
beda dgn yg slh satu kluarga nya ada yg kena. nyawa/ kesehatan nomer satu.
ekonomi nomer seribu",positif,1
873,"Kebanyakan wacana kebanyakan di bahas
Kerja nya kapan. ??? 
Bandara internasional terminal 3 aja masih di buka tuh turis2 mask semua 
Padahal pemerintah tau ada yg terjangkit tanpa gejala
Rakyat doang di suruh diam !!!!",negatif,-1
874,"ALHAMDULILLAH
TTP OPTIMIS
DAMAILAH NKRI KITA",netral,0
875,"Semoga anggaran Covid tidak ada lagi, saya mau berobat pun udah bakalan tidak ragu2 untuk ke RSUD",netral,0
876,"Pidato terakhir ketua BPOM menyatakan bahwa vaksin CoVID19 masih BELUM LOLOS uji BPOM deh sampai saat ini karena data- data yang KURANG

Bapak HALU atau terlalu lelah pak ? Yang BELUM ya BELUM... Sabar aja pak sampai LOLOS BPOM...",negatif,-1
877,"Koar doang....
Bantuan salah tempat,",negatif,-1
878,harusnya di beri sanksi buat yang melanggar,positif,1
879,"lockdown perlu tpi kawasan y zona merah.
awas pertanyaan pancingan y berupa jawaban y bisa menggiring persepsi bhw itu pendpt Narsum.
media sekarang bajingan",positif,1
880,"ini murni kesalahan pemerintahan pusat, yg d minta dri rakyat indonesia sruh pemerintahan psat terjun langsung d warga biar tau apa yg d keluh kesah kan",negatif,-1
881,"Sila ke5 ""keadilan sosial bagi seluruh rakyat Indonesia, mana keadilan kami rakyat kecil bagaimana? Lah lu enak gak mikirin masalah perut masalah anak anak kalian, lah kami ? Benar benar egois sekali.",negatif,-1
882,"Minta info...
Cara melaporkan 
Penyalahgunaan bantuan covid19",positif,1
883,"lockdown akan membunuh rakyat miskin, dipikir gampang apa ya cari kerja",negatif,-1
884,"pasti pemerintah nanti salah kan masyarakat yang gak patuh, padahal pemerintah sendiri yang gak tegas",negatif,-1
885,Semoga aku gk di suntik Takut,netral,0
886,CORONA DI INDO MAKIN PARAH,netral,0
887,"Lockdown 1 hari = kehilangan supply kebutuhan termasuk kebutuhan pokok untuk 14 hari (2 minggu).
Lockdown nya 10 hari = bisa pada kelaparan 5 bulan karena terputusnya pasokan kebutuhan pokok.",negatif,-1
888,"Disaat kondisi yang serba menekan saat ini, kami masyarakat hanya membutuhkan belas kasih pemerintah.",netral,0
889,Mentri nya aja terpapar ngga mw ngomong kapan bisa selesai masalah  NEGARA ini,negatif,-1
890,semoga bantuannya merata khususnya untuk orang miskin dan lansia,positif,1
891,"pk minko tlg tlg, kmn kerja bagian penyaluran dana bagi pasien mninggal covid, ahli waris sampek skrg udh hampir 1 thn lebih, dari romadhan tahn kmrin sampek skrg gk da dana santunan bles yg cair pak, tlg gmn ni yg paling penting dan harus d utamakan ini yg pasien mninggal covid, bagi ahli waris yg d tinggalkannya, malah bansos desa yg lancar itu cm sunnah pak, tlg lah monitor k bwahannya, mulai pengajuan yg 15 jt, sampek turun 5 jt, sampek skrg blm da nampaknyA bles kpd ahli waris, ni dari probolinggo, tlglah bantuannya yg seleftif",negatif,-1
892,Indonesia banyak yg memanfaatkan korona.  Makanya korona awet,negatif,-1
893,"Mas aiman, bagaimana sih caranya memprotes bst 300rb, sebab banyak yg salah sasaran. ada janda bulan januari februari2021 dapat, setelah pencarian untuk bulan maret april namanya dicoret.",negatif,-1
894,"presiden dan pemerintah indonesia Terlalu meremehkan virus ini, gak pikir kan keselamatan rakyatnya, kecewa",negatif,-1
895,Bodo amat,negatif,-1
896,Bodo' amat,negatif,-1
897,"Andai saja setiap rt/ rw diberikan alat lengkap untk mendetski virus corna, buat warganya dan diwajibkan warganya memeriksa kesehatan disetiap rt/ rw masing2 .mungkin bisa gampang terdeteksi, dan warga yg gk kena terpapar virus corna, wajib diksh cairan pembersih tangan /vitamin dsb ,karna banyak warga yg gk mampu beli pembersih tangan /dll  dikarenakan kelangkaan yg udh diborong oleh org yg rakus˜­ semoga kita dijauhkan dr virus corna, semoga seblm puasa corna hilang hanya kenangam",positif,1
898,"itu kan uang dri pemerintah""' andai kta saya dapat uang itu gak saya makan semua mlahan mau di bagi juga  yg gak mampu ""hidup itu harus saling berbagi'"" apalagi saya orang gak mampu"" harus saling berbagi kalau nunggu kaya kpan waktunya",netral,0
899,Pembodohan,negatif,-1
900,"SAYA PIKIR NGK USAH LOCKDOWN, KASIHAN RAKYAT KECIL SUSAH CARI NAFKAH NANTINYA, BIARKAN SAJA TERPAPAR COVID DARIPADA CARI NAFKAH SUSAH,",netral,0
901,"Indonesia belum boleh lepas masker, dan mungkin ga akan boleh, karna bisa memutus sumber pendapatan mereka yg besar dari isu isu covid ",negatif,-1
902,tetep aja ga ada solusi penekanan penyebaran,negatif,-1
903,"Judulnya full strategi atasi, bukan full strategi mencegah...",netral,0
904,"Kesejahteraan..?? 
Ngimpi cuk...?!!!!!!",negatif,-1
905," sekedar saran agar pemerintah bekerja sama dg ustad"" agar mengimbau masyarakat mencegah penularan Corona, masyarakat akan lebih patuh jika yg mengimbau adalah ustad ayo ulama' lengkap dg dalilnya,.",positif,1
906,"uang tunai bansos juga sama aja"" yg saya mau hanya harus adil""'",netral,0
907,"semoga dengan vaksin dunia segera pulih dan kembali normal, semangat terus juga buat pemerintah",positif,1
908,Yg sya heran kenapa setelah ada vaksin yg terjgkit semakin bnyk.. kdg gk masuk akal,negatif,-1
909,"Pemerintah Indo ambil sikap penyelesaian wabah ini dengan cara sendiri, pendekatannya lebih ke ekonomi dan politik. 
Pendekatannya samasekali bukan science. 
Pemerintah kita tetep yakin penanganan wabah ini cukup dengan phisical distancing, melarang acara kerumunan, pake masker tanpa harus mengorbankan ekonomi. 
Tidak terpikir itu soal testing sebagai cara ampuh utk menemukan, mengidentifikasi, dan memilah orang di dalam populasi mana yg positip dan mana yg negatip. 
Di negara lain sudah lebih dulu sadar bahwa testing itu segalanya dalam penanganan wabah ini sebelum obat atau vaccine ditemukan.",negatif,-1
910,"Modus lagi bohong lagi, penuh dgn kebohongan pemerintah sekarang, begitu ada yg mau demo lokcdown zona merah, Corona di buat utk menutupi kebohongan terusla kau bohongi rakyat, ingat AZAB ALLAH pasti datang utk mu pemerintah bohong",negatif,-1
911,"Iya betul pemerintah,, biar tidak ada permainan covid lagi..",positif,1
912,Bodo amat bos,negatif,-1
913,semoga dengan peraturan pemerintah lockdown dapat mengurangi angka penyebaran virus corona di indonesia,positif,1
914,Negara udah mulai bangkrut ora punya duit,negatif,-1
915,"Listrik yg 900 Watt dinaikkan, kerjaan di phk, bisa mati kelaparan ini masyarakat terutama yg miskin",negatif,-1
916,"Semoga jika ini yg terbaik secepatnya bisa terwujud kan, dan lebih akurat lagi kapan vaksin ini bisa di distribusikan",positif,1
917,"mau tanya, coba tolong tunjukan rontgen pasien covid 19, apakah ada hasil rontgennya? bukannya rontgen bisa mengetahui penyakitnya ataupun virus?",netral,0
918,"Kepada, pemerintah pusat, mohon pak awasi seperti PKH di desa - desa terima kasih semoga negara' kita maju makmur kuat dan sejahtera Aamiin",positif,1
919,moga- moga ngga kena korupsi,positif,1
920,"Chanel bagus, konten menarik dan berbobot, tapi kok sedikit penonton yaa.",netral,0
921,Presiden sma mentri nya dulu lah di vaksin. Jngan korban masyarakat nya.  Mentang2 minion rajanya mati blakangan..  Politik tuh hahaaa,negatif,-1
922,Asal rakyat jangan dibikin stress.... insyaAllah Imun naik,netral,0
923,"Karena koruptor2 yg dari dulu selalu meraup uang negara, tdk digunakan utk kepentingan negara tp utk kantong sendiri menyebabkan kesulitan saat genting seperti ini. Semua fasilitas seperti rumah sakit, teknologi, produksi dll menjadi hambatan bsr...",positif,1
924,"lockdown masyarakat tpi mall2 buka coy, mantap kn",negatif,-1
925,"Bagusan jdi warga KORUT, HHHHH",negatif,-1
926,"RS lagi merekayasa covid, supaya bisa dapat dana covid…",negatif,-1
927,"udah tau ada kelompok tanpa gejala, tapi gak tes massal. punya solusi kok gak jelas, percuma pemerintah keluarkan aturan ini itu tapi hasilnya gak ada",negatif,-1
928,Tidak  masuk akal bahwa orang yg terjangkit virus corona tetap sehat tanpa gejala  dan bisa menularkan virus tsb .,negatif,-1
929,Apa kah saya juga kena inveksi yah. Gejala yang saya alami saat ini radang tenggorokan demam rendah.,netral,0
930,"jangan paksa kami untuk lockdown, kami butuh makan",negatif,-1
931,Vaksin dipercepat diseluruh indonesia  agar masyarakat layanan  kesehatan yg  merata dan imun terhadap penyakit tsb.,positif,1
932,"Tolong tolong tolong mana bantuan nya, saya tidak dapat sama sekali",negatif,-1
933,"Jokowi, terawan disuntik duluan.. live di TV",netral,0
934,"Indonesia mungkin bisa lebih parah dari italy, soalnya indonesia penduduknya lebih banyak, turis asing masih bebas berseliweran ,pekerja, buruh pada masih beraktivitas, untuk penularan sangat pesat, masyarakat biar gimana pun pasti panik, yg kita hadapi virus yg mematikan ,bukan serangga kaya wereng...",netral,0
935,semangat. pak. jokowi. alloh selalu. ada. untuk. kita. semoga. kita. semua. selalu. dalam. lindungan. allah ,netral,0
936,Sy & keluarga mendoakan semoga pak jokowi sehat trs .... Utk memimpin negeri km tercinta Indinesia,netral,0
937,Doakan yg terbaik untuk negara ini. Amin. Indonesia semakin maju dan sejahtera. Amin,netral,0
938,Heran deh. pada kemana aja yah uang anggaran anggaran pmerintah selama ini buat desa,negatif,-1
939,"Harus lahhh, jangan cuma bikin aturan. urusan perut juga harus di pikirkan",positif,1
940,"sudah gagal, bikin sayembara seperti zaman kerajaan dulu, saya ikut, siapa tahu hadiahnya sebesar dana yang sudah dikeluarkan satu bulan ini, ujungnya janji mau dibayar, tapi nanti kalau sudah dianggarkan dan uangnya sudah ada, karena apbn saja pakai defisit anggaran, belum cicilan hutang luar negeri, belum lagi tol yang tidak menghasilkan, kasihan, ini pertanda gagal total",negatif,-1
941,"Kenapa selalu tumpang tindih ga selalu memanfaatkan waktu, dulu waktu PSBB kenapa ga di manfaatkan untuk vaksin serentak atau paling tidak dlm PPKM kedepan jd setelah PPKM selesai minimal bs mengurangi covid19",negatif,-1
942,"memang rakyat indonesia ini yang pada nakal, Dasar pada udik... malah liburan berduyun2 ke Puncak, Bogor dan Bandung. Mau Tuhan yang langsung jadi presiden Indonesia juga gak bakalan sehat Indonesia kalau penduduknya masih banyak yg tolol kyk gitu.",positif,1
943," sy warga yg rutin ga prnh dpt bntuan,.",negatif,-1
944,"TKA noh ,urus, jangan hanya bacot !",negatif,-1
945,Kang wisata undang kerumunan mohon di larang dulu ...Nanti bisa diproses kerumunan baru,positif,1
946,"Ga kebayang sih kalo lockdown... artinya semua aktivitas STOP tidak ada aktivitas sama sekali seperti ibadah, pekerjaan , pabrik, perdagangan.... Serem banget kalo lockdown",netral,0
947,kalau serius di lockdown gue sumpahin ekonomi indonesia lumpuh itu doa gue,negatif,-1
948,"Adu nyimak aja.... 
Moga negeri ini aman",netral,0
949,Pak jokowi terima kasih  atas fasilitas... dan pelayanan pemerintah..,positif,1
950,aduh bu bu... saya pnya anak kecil ya nggak dapat bantuan apapun..,negatif,-1
951," ini gua setuju nih ..
Sumpah Gua Yakin , Dengan Adanya Aturan Ini covid Dijamin Hilang Dari Indo ..",positif,1
952,"PEMERINTAH PASTIKAN MASYARAKAT MENERIMA vaksin secara merata, biar semuanya aman, tidak ada lagi korban jiwa",positif,1
953,Pak jokowi tolong lihat kami yg di berhentikan dari tempat kerja semua barang kos sdh kami jual buat kebutuhan makan dam minum kami pak kami bingung sekarang mau apalagi yg bisa kami jual pak minta tolong pak.. Mau daftar kartu prakerja juga susah sekali pak mau pulang kampung juga sdh di tutup semua kami mohon pak lihat kami yg di perantaun pak kshan sekali kami.... Lama2 kami bukan mati karena korona tapi mati karena kelaparan pak,negatif,-1
954,Katanya bansos covid  tpi kami yg terpapar covid dan hrs isoman  gak dpt apa2 dri pemerintah ,negatif,-1
955,orang yg paling kiri batuk2.. siapa yg udah pikir negatif dia positif??/,negatif,-1
956,"Penyebaran kovid 19 hoak gak bakalan hilang dan terus berlanjut ,karna saya mimpi sedunia yg memuja dajal",negatif,-1
957,"sedia kan makanan untuk diam dirumah , soalnya kerja harian kaya pedagang dll pasti gak akan diem dirumah karna harus mencari nafkah keluarga makan dsb. 
Ini real cerita pedagang, tukang parkir, tukang sampah dsb.",positif,1
958,Skrg apa usaha pemerintah angka 100 rb blm turun udh new normal,negatif,-1
959,Wahai kawanku indonesia. Patuhilah aturan pemerintah semi keselamatan bersama ...semoga kita semua terjauh dari virus ini…,positif,1
960,"Gak akan pengaruh... Karena corona selalu dimainkan.. Sudah banyak pelakunya,,",positif,1
961,"Ya udah, semua anggota dpr dulu terus para mentri dulu abis itu pak presiden dan seluruh keluarganya dulu, terus tunggu bbrp bulan kalo aman semua ga ada yg mati, baru Rakyat yaa",netral,0
962,Hilangkan aja bantuan bantuan kasian yang miskin gk dapat juga seperti saya tapi alhamdulilah masih bisa bekerja di kasih rezeki dari allah. Nanti klo di kasih bantuan terus jadi malas berusaha ,negatif,-1
963,"Masa orang di tidak bolehkan dagang, gimana sektor berjalan ? Gimana para pekerja dapat gaji ? Gimana ekonomi berjalan ? Rakyat miskin kaya saya bisa makan apa ntar , udh di PHK dan tidak dapat bantuan ? MENDING BUKA MASKER AJA, DARIPADA MATI KELAPARAN ! Bisa tindakan kriminal jadi TINGGI !",negatif,-1
964,Pemerintah menetapkan Darurat sipil rakyat merasakan Darurat Pemimpin !,negatif,-1
965,siapa yg menjamin ekonomi keuangan dan kecukupan makanannya.. sementara pemda sekelas kelurahan aja masa bodoh sama warga nya,negatif,-1
966,jgn kasih harapan apa pun pada kami krn semua yg kalian katakan tdk ada bantuan apa pun,negatif,-1
967,"mana ada virus bisa di hilang kan , yg cerdas kalo mikir",negatif,-1
968,"Ndak boleh kemana mana
Di rumah saja
Yo mati kelaparan",negatif,-1
969,Dengan pakai masker dan menghirup nafas kita sendiri mungkinkan kita menjadi sehat?,positif,1
970,Untuk selanjutnya foto dan krm ke pengurus pusat.. Pendataan ya lbh gampang.. di krosceknya pun..,netral,0
971,Setiap rumah sakit harus di pantau juga takut tidak kena covit bilang covit bangkrut negara tolong ini harus di perhatikan,netral,0
972,"Telat pak, makanya kerja yang benar dan tegas dong, dasar pemerintahan yg lemah",negatif,-1
973,Semua orng dari pemerintahan dlu yg di vaksin baru Rakyat. seluruh kekuarga saya tdk akan saya ijin kn dvaksin,negatif,-1
974,Di bagikan pada semua warga /kk atau di pilih.... soal nya di sini di pilih 10 kk /rt sama dengan di pilih2 area bojonegoro,negatif,-1
975,Udah banyak yang mati baru lockdown . Pemerintahan lemah,negatif,-1
976,Kami yang dpt kartu atm corona ga pernah cair lagi udah 6 bulan. Apa alasan nya,negatif,-1
977,"Hari ini tetangga mati krn kanker payudara di vonis Corona..  anak nya ngamuk di rumah sakit krn ga terima di vonis corona, berarti sudah ada penipuan disini",negatif,-1
978,"Alhamdulillah. 
Perlahan tapi pasti. 
Lindungi negara kami ya Allah..",netral,0
979,"halah pemerintah Cuma bisa nya keluarkan aturan, tapi lihat orang kaya masih bisa seenaknya liburan ke luar negeri",negatif,-1
980,percuma solusi yg kmaren digunakan lg .,negatif,-1
981,Apakah tiga bantuan itu per kk atau satu macam mohon jelaskan pa.,netral,0
982,"percuma pakai masker kalau asupan gizi tidak ada, sama saja bohong",negatif,-1
983,Stop berita corona. Stop anggaran corona. Hidup kmbali normal lg ,negatif,-1
984,buat batasan keluar rumah dengan task force kali ya... ini bos2 pada nggak tanggap sama imbauan kerja dari rumah... huhu,positif,1
985,Jika ingin pandemi Covid 19 berakhir Tidak ada cara lain selain LOCKDOWN total solusi satu- satunya mengatasi penyebaran virus corona demi melindungi keselamatan RAKYAT. jika tidak Lockdown maka indonesia akan di Lockdown oleh negara- negara lain.,positif,1
986,"Pemerintah harus konsisten, jangan cuma melarang warga melakukan kegiatan, tapi warga Negara asing berbondong bondong masuk ke Indonesia dengan alasan yang dibuat buat.",positif,1
987,"dari awal corona sdh ada lama di indo. tapi pemerintah menutupi semua dari masyarakat.. nah krn tdk ada warning dri pemerintah.
akhirnya wabah semakin meluas n melebar kmana mana",negatif,-1
988,"mungkin vaksin kita ,vaksin abal2, jadi intinya gak ada gunanya vaksin ",negatif,-1
989,ayo lah ini masalah bersama.. .ikuti aturan dari pemerintah,positif,1
990,"dari awal corona masuk, smpe sekarang gak bisa bersatu, punya presiden dan pemerintah kok bego banget ya",negatif,-1
991,Habis uang Corona pun hilang ,netral,0
992,"pak gunakan hati kecil bapak, krna nnti bapak kembali menjadi rakyat. solusi penanganan penyebaran sudah aktif. solusi utk rakyat kecil. a apa sudah pasti ckup dr dana bantuan yg brjalan. singa lapar pun akan kluar hutan dan masuk rumah jika lapar. jgn sampai virus hilang kriminal dmn2, jgn sampai niat baik salah cara balance aturan dgn solusi yg tepat bagi setiap lapisan mampu dan tidak mampu.",negatif,-1
993,kesejahteraan di jamin pemerintah? ayolah jangan bikin ketawa ... Padahal nyata nya TIDAK DI URUS,negatif,-1
994,Menurut aku pemerintah harus bener2 tegas perlu sangsi,positif,1
995,"Vaksin udah halal dan aman di hina
Vaksin sebelumnya masih di uji klinis di hina katanya harus cepet cepet
kasihan pemerintah di salahkan terus sama rakyatnya",positif,1
996,jangan mau di vaksin.. demi allah itu adalah buatan china..,negatif,-1
997,Jadi gini klo kita disuruh diam dirumah pemerintah ngasih suplai makanan dan kebutuhan pokok gk??? Atau kita emg dibiarin mati kelaparan gitu???,negatif,-1
998,"berantas saja dulu itu oknum2 yang meng covid kan pasien bukan covid, jangan tutup mata kalian, laknat kalian yang membuat kebohongan dan yang memalsukan data2 covid",negatif,-1
999,"tolong di cek dulu.... duitnya lari kemana, saya gk terima",negatif,-1
1000,"Gimana cara nya,? dan tau kah yg terimbas langsung gara2 ppkm darurat",netral,0
1001,"Jangan kayak kemarin ya dibuat utk influencer, disaat ada corona",netral,0
1002,"Lucu bangsa ni, masyarakt sdh di vaksin tp knp usaha ditutupi atau dibatasi... kan bs buat aturan tiap pengunjung mall atau perbelanjaan besar ,hotel dan tempat wisata wajib menunjukkan surat vaksin sebelum masuk.. jd warga kan gak mungkin asal masuk kesana kalau tdk ada surat vaksin... kurang bijak... stop aja vaksin kalau tempat usaha dan tempat wisata ditutup... dan perkantoran ditutup dan pabrik ditutup... buat apa itu vaksin kalau tdk berguna...",negatif,-1
1003,"saudara saudari di seluruh Indonesia mari kita bersatu menghentikan COViD  ini , karena virus  menular melalui hidung , mulut dan kulit , oleh karena itu  , jaga jarak 1 meter , pakai masker kalau keluar rumah , dan cuci tangan  dan muka kalau pulang rumah , hindarilah jabat jangan , pakailah cara lain bersalaman  terapkanlah ini di seluruh Indonesia",positif,1
1004,"Ekonomi sudah begitu sulit malah di kasih aturan lockdown, mikir dong pemerintah, bagi yg cari uang 1 hari utk makan 1 hari gimana rasanya,. apa pemerintah mau tanggung biaya hidup.",negatif,-1
1005,pemerintah penipu,negatif,-1
1006,Judul nya harusnya di tambah.. bantuan pemerintah untuk kepala desa dan aparat desanya itu baru betul..,negatif,-1
1007," bantuan omong kosong, saya di isolasi aja ga di kasih apa apa",negatif,-1
1008,"Tidak menerapkan lockdown di indonesia gk apa2, Kalau pemerintah bisa jamin tidak ada lagi korban jiwa akibat corona,,",positif,1
1009,"Saya tidak menyalahkan pemerintah, tapi Saya minta di tlusuri aja per kecamatan atau per desa, biar ada keadilan..",positif,1
1010,Bandara tutup aja biar orang dari luar negeri gk masuk,positif,1
1011,Doakan corona lenyap saja dan patuhi aturan dari pemerintah,positif,1
1012,Yg lockdown kusus zona merah aja kayak di Taiwan ini,positif,1
1013,"Tolong yang terkait
Stop turis asing dari China dan memulangkan turis asing dari China yang sudah terlanjur masuk Indonesia demi keamanan nasional NKRI",positif,1
1014,rumah sakit semakin sakit,netral,0
1015,Biadab yg tdk menyampaikan / memberikan Bansos kepada yg berhak!!!,negatif,-1
1016,"bantuan yg selama ini di umbar umbar ke media dari pemerintah , tidak sampai pada  rakyat yg betul betul membutuhkan. ! ",negatif,-1
1017,Yang tanggung jawab siapa ?  jika ada kesalahan akibat di vaksin ? yang jelas doooong ?,negatif,-1
1018,"Kalau Jakarta lockdown, warga Jakarta mau dapat bahan makanan dari mana? Sedangkan sumber bahan makanan Jakarta datang dari Jawa Barat.",netral,0
1019,"saya gak menyalahkan mereka semua yg jujur amanah ""yg baik serta orang kaya yg dermawan psti ada"" merekaa yg menjalankan amanah ini agar "" di beri kelancaran dan kesehatan serta rezeki yg melimpah dan  di di lindungin dri apa pun",netral,0
1020,Indonesia berhati - hatilah semuanya karena tampaknya kita masuk ke zaman perang firus antar negara- negara yang berperang dan kita terkena imbasnya hati- hati dlm bertindak.,netral,0
1021,Kalo di indonesia nanti membandel soalnya.. yg belum vaksin bilang udah vaksin. Upaya preventif,positif,1
1022,"Usulan kalo ngasih bantuan lebih baik dalam bentuk tunai .. Karena rawan penyelewengan dan manipulasi,  ",positif,1
1023,Gimana engga mau selesai sakit apa aja dibilang corona.,negatif,-1
1024,"200 300 ni untuk apa..
Satu hari sj habis
Apa lagi kita di maluku yg hrga brang mahal kaya bgini...
Kalau bisa 700 ribu dong...",netral,0
1025,Corona itu ga ada gw ga percaya,negatif,-1
1026,"strategi pemerintah padahal sudah bagus, rakyatnya aja yang kurang patuh",positif,1
1027,Habis di suntik vaksin.... Semua warga Indonesia menjadi Zombie.... Halu bgt Gw....,negatif,-1
1028,Siap siap calon koruptor gas antigen ...kan masker udah sukses .  .....,netral,0
1029,"Kok kurang serius banget ya Pemerintah menangani wabah Covid19. Sombong dan angkuh banget, nanti kalau Indonesia hampir lebih 50% Penduduknya terinfeksi Covid19 baru bisa tersadar tuh !!!",negatif,-1
1030,"pembodohan publik, buang'' uang negara puluhan triliun hanya buat vaksin yang gak jelas itu",negatif,-1
1031,"bego, Kalau Udh pada masuk baru bilangnya stop turis asing
",negatif,-1
1032,"ini akibat militer mengisi jabatan disekitar presiden, jadi semua ditutup tutupi",negatif,-1
1033,"Saya  percaya ,covid akan hilang dr indonesia",netral,0
1034,"Sebenarnya dari pemerintah jga seharusnya keluarkan dana untuk kebutuhan hari2 rakyat, bukan cuma kasih solusi yang gak jelas gini",negatif,-1
1035,Pemerintah harus dibantu rakyatnya. Tidak panik adalah salah satu cara menjaga stabilitas ekonomi negara.,positif,1
1036,ah .....percuma anak saya masih sekolah tidak pernah dapat blt pkh atau pra kerja atau pulsa untuk anak sekolah itupun tidak dapat uh.... pusing karna saya banyak tunggakan di sekolah,negatif,-1
1037,"Pamong desa tu di periksa tepat sasaran gak, coba cek pasti banyak korupsinya",negatif,-1
1038,"Tak ada bantuan 
Kami lapar 
Kami butuh makan
Jangan larang kami bekerja 
Jangan menyuruh pekerjaan kami tutup
Kami tidak bisa bekerja 
Kami butuh makan 
Saya kelaparan 
Saya mohon jangan lah larang kamu bekerja .
Anak saya butuh minum susu .sudah 1 minggu gak minum susu
Saya Mau makan nasi aja susah",negatif,-1
1039,"600 petugas medis aja gk d anggap sama pemerintah, kasihan para tenaga medis",negatif,-1
1040,"Mudah2 an APBN, APBD dan sumber2 lain n tdk di stop pemerintah utk penanganan si korona ",positif,1
1041,BERARTI JADI NIH TAHUN BARUAN ,netral,0
1042,heleh d desa q orang yg emas nya ampe pundak mlh dpt pkh yg miskin gk pnya rmh dsb gk dpt ap,negatif,-1
1043,"Lockdown cepat, lambat banget kerjanya pemerintah",negatif,-1
1044,"Mohon maaf
Mbok alat test itu dicek lagi keakuratannya . Jangan sampai salah vonis. Kebanyakan yang covid disekitar saya sudah punya riwayat sakit atau lansia . Dan fenomena masyarakat banyak yang sakit tidak mau berobat ke puskesmas atau RS .Mereka pilih berobat ke klinik atau dokter praktik.
Dan faktanya mereka banyak yang sembuh",positif,1
1045,korona  semangat,negatif,-1
1046,"saya tidak pernah bosan mengimbau terus menerus setiap hari pakai masker, cuci tangan, jaga jarak Pemerintah harus segera bertindak cepat, tepat dan tegas sebelum hal terburuk terjadi di negara Kita. sejak awal adanya wabah ini sampai sekarang
",positif,1
1047,"bapak terhormat Tolong kalo psbb jangan menghadang orang keluar susah payah dah kayak gitu. Solusi ku cukup pom bensin diseluruh Indonesia ditutup berapa Minggu, Saya yakin covid 19 akan berkurang",positif,1
1048,Kira kira lockdown adalah jalan yg terbaik.. Meski harus banyak resiko... Yg akan kita lalui... Asalkan rakyat indonesia kompak.. Mematuhi insyaallah pasti bisa,positif,1
1049,Pemerintah sdh glontorkan dana. Trilyunan. Yg kaya yg miskin dapat. Jng salahkan jokowi. ,positif,1
1050,Omong kosong,negatif,-1
1051,"yang penting presiden itu harus merakyat, pro investasi & pancasila.. corona mah bukan urusan saya.. Ambyar Rakyatmu pakde",negatif,-1
1052,"Alhamdulillah akhirnya habis juga tuh duit,, biar ngga gila gila makan uang haram,,",positif,1
1053,Salah satu negara termiskin di Asia Tenggara anggaran nya habis... Wajar lah,negatif,-1
1054,Rakyat sudah pintar,netral,0
1055,Tanda tanda korona hilang,netral,0
1056,Tutup pak presiden penerbangan dr luar negeri .,positif,1
1057,Hahaha virus corona langsung pergi dari Indonesia takut,netral,0
1058,"Honor isentif relawan sj, msh tersendat 
Dana mulai menipis, smoga masyarakat pd tau ,smakin byk kasus covid, bkn berarti ada keuntungn di salah satu pihak",negatif,-1
1059,Virus ini kalo blm ganti persiden blm akan habis… kalo dah ganti persiden pasti pada saling debat akan tidak mempercayai covit pasti itu,negatif,-1
